scenario,trial,noise,layer,truth_r_km,truth_theta_deg,truth_z,truth_v,truth_psi_deg,est_r_km,est_theta_deg,est_v,est_psi_deg,est_z,err_r_km,err_theta_deg,err_v,err_psi_deg,err_z,abs_err_r_km,abs_err_theta_deg,abs_err_v,abs_err_psi_deg,abs_err_z,ci_r_km,ci_theta_deg,ci_v,ci_psi_deg,ci_z_m,cov_r,cov_theta,cov_v,cov_psi,cov_z,n_acc
B-L,0,15,M0_prior,48.50547258634804,-0.220325878380486,182.84933717018964,1.96701276179482,1.933787314800107,50.0,0.0,2.0,0.0,200.0,1.4945274136519586,0.2203258783804774,0.0329872382051799,-1.933787314800101,17.150662829810358,1.4945274136519586,0.2203258783804774,0.0329872382051799,1.933787314800101,17.150662829810358,15.0,10.0,2.0,30.0,100.0,True,True,True,True,True,61659
B-L,0,15,M1_RC2,48.50547258634804,-0.220325878380486,182.84933717018964,1.96701276179482,1.933787314800107,51.73625,-0.0699999999999999,2.729125,-7.29125,,3.230777413651957,0.1503258783804817,0.7621122382051797,-9.225037314800112,,3.230777413651957,0.1503258783804817,0.7621122382051797,9.225037314800112,,15.0,0.0,1.6,6.000000000000001,,True,False,True,False,True,576
B-L,0,15,M2_RC2_RC3,48.50547258634804,-0.220325878380486,182.84933717018964,1.96701276179482,1.933787314800107,59.84,-0.5,2.968,12.72,212.0,11.334527413651962,-0.2796741216195169,1.00098723820518,10.786212685199896,29.15066282981036,11.334527413651962,0.2796741216195169,1.00098723820518,10.786212685199896,29.15066282981036,0.5,0.5,0.4000000000000003,22.0,0.0,False,True,False,True,False,14
B-L,0,16,M0_prior,48.50547258634804,-0.220325878380486,182.84933717018964,1.96701276179482,1.933787314800107,50.0,0.0,2.0,0.0,200.0,1.4945274136519586,0.2203258783804774,0.0329872382051799,-1.933787314800101,17.150662829810358,1.4945274136519586,0.2203258783804774,0.0329872382051799,1.933787314800101,17.150662829810358,15.0,10.0,2.0,30.0,100.0,True,True,True,True,True,61659
B-L,0,16,M1_RC2,48.50547258634804,-0.220325878380486,182.84933717018964,1.96701276179482,1.933787314800107,45.73625,-0.3699999999999999,2.579125,9.79125,,-2.769222586348043,-0.149674121619525,0.6121122382051798,7.857462685199882,,2.769222586348043,0.149674121619525,0.6121122382051798,7.857462685199882,,15.0,0.5,1.2,24.000000000000004,,True,True,True,True,True,326
B-L,0,16,M2_RC2_RC3,48.50547258634804,-0.220325878380486,182.84933717018964,1.96701276179482,1.933787314800107,50.1,0.0,1.6799999999999995,-11.68,168.8,1.59452741365196,0.2203258783804774,-0.2870127617948204,-13.613787314800112,-14.04933717018963,1.59452741365196,0.2203258783804774,0.2870127617948204,13.613787314800112,14.04933717018963,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,1
B-L,0,17,M0_prior,48.50547258634804,-0.220325878380486,182.84933717018964,1.96701276179482,1.933787314800107,50.0,0.0,2.0,0.0,200.0,1.4945274136519586,0.2203258783804774,0.0329872382051799,-1.933787314800101,17.150662829810358,1.4945274136519586,0.2203258783804774,0.0329872382051799,1.933787314800101,17.150662829810358,15.0,10.0,2.0,30.0,100.0,True,True,True,True,True,61659
B-L,0,17,M1_RC2,48.50547258634804,-0.220325878380486,182.84933717018964,1.96701276179482,1.933787314800107,48.48625,-0.0699999999999999,2.729125,-7.29125,,-0.019222586348043,0.1503258783804817,0.7621122382051797,-9.225037314800112,,0.019222586348043,0.1503258783804817,0.7621122382051797,9.225037314800112,,15.0,0.0,1.4,6.000000000000001,,True,False,True,False,True,498
B-L,0,17,M2_RC2_RC3,48.50547258634804,-0.220325878380486,182.84933717018964,1.96701276179482,1.933787314800107,54.66,0.0,2.848,-7.52,212.0,6.154527413651955,0.2203258783804774,0.8809872382051798,-9.453787314800117,29.15066282981036,6.154527413651955,0.2203258783804774,0.8809872382051798,9.453787314800117,29.15066282981036,4.0,0.0,0.4000000000000003,2.0,40.0,False,False,False,False,True,7
B-L,0,18,M0_prior,48.50547258634804,-0.220325878380486,182.84933717018964,1.96701276179482,1.933787314800107,50.0,0.0,2.0,0.0,200.0,1.4945274136519586,0.2203258783804774,0.0329872382051799,-1.933787314800101,17.150662829810358,1.4945274136519586,0.2203258783804774,0.0329872382051799,1.933787314800101,17.150662829810358,15.0,10.0,2.0,30.0,100.0,True,True,True,True,True,61659
B-L,0,18,M1_RC2,48.50547258634804,-0.220325878380486,182.84933717018964,1.96701276179482,1.933787314800107,52.23625,-0.0699999999999999,2.879125,-8.54125,,3.730777413651957,0.1503258783804817,0.9121122382051796,-10.47503731480011,,3.730777413651957,0.1503258783804817,0.9121122382051796,10.47503731480011,,15.0,0.0,1.2,4.000000000000001,,True,False,True,False,True,345
B-L,0,18,M2_RC2_RC3,48.50547258634804,-0.220325878380486,182.84933717018964,1.96701276179482,1.933787314800107,51.9,0.0,2.2,-9.52,212.0,3.394527413651957,0.2203258783804774,0.2329872382051796,-11.453787314800094,29.15066282981036,3.394527413651957,0.2203258783804774,0.2329872382051796,11.453787314800094,29.15066282981036,9.0,0.0,1.0,2.0000000000000013,40.0,True,False,True,False,True,6
B-L,0,19,M0_prior,48.50547258634804,-0.220325878380486,182.84933717018964,1.96701276179482,1.933787314800107,50.0,0.0,2.0,0.0,200.0,1.4945274136519586,0.2203258783804774,0.0329872382051799,-1.933787314800101,17.150662829810358,1.4945274136519586,0.2203258783804774,0.0329872382051799,1.933787314800101,17.150662829810358,15.0,10.0,2.0,30.0,100.0,True,True,True,True,True,61659
B-L,0,19,M1_RC2,48.50547258634804,-0.220325878380486,182.84933717018964,1.96701276179482,1.933787314800107,47.73625,-0.0699999999999999,2.729125,-7.29125,,-0.7692225863480431,0.1503258783804817,0.7621122382051797,-9.225037314800112,,0.7692225863480431,0.1503258783804817,0.7621122382051797,9.225037314800112,,15.0,0.0,1.4,6.000000000000001,,True,False,True,False,True,481
B-L,0,19,M2_RC2_RC3,48.50547258634804,-0.220325878380486,182.84933717018964,1.96701276179482,1.933787314800107,47.06,-0.38,2.3519999999999994,12.72,208.8,-1.445472586348039,-0.1596741216195244,0.3849872382051793,10.786212685199896,25.95066282981037,1.445472586348039,0.1596741216195244,0.3849872382051793,10.786212685199896,25.95066282981037,4.0,0.0,0.2000000000000001,0.0,40.0,True,False,False,False,True,8
B-L,1,0,M0_prior,51.64038971067825,0.37767094006383,203.5578845017037,2.0052644302915024,1.565453724046754,50.0,0.0,2.0,0.0,200.0,-1.6403897106782497,-0.3776709400638248,-0.0052644302915023,-1.5654537240467483,-3.5578845017037395,1.6403897106782497,0.3776709400638248,0.0052644302915023,1.5654537240467483,3.5578845017037395,15.0,10.0,2.0,30.0,100.0,True,True,True,True,True,61659
B-L,1,0,M1_RC2,51.64038971067825,0.37767094006383,203.5578845017037,2.0052644302915024,1.565453724046754,59.48625,0.4545,2.729125,-3.29125,,7.845860289321749,0.0768290599361799,0.7238605697084974,-4.856703724046754,,7.845860289321749,0.0768290599361799,0.7238605697084974,4.856703724046754,,15.0,0.0,1.6,10.000000000000002,,True,False,True,False,True,1047
B-L,1,0,M2_RC2_RC3,51.64038971067825,0.37767094006383,203.5578845017037,2.0052644302915024,1.565453724046754,55.0,0.5,2.2,-6.000000000000001,212.0,3.3596102893217505,0.1223290599361694,0.1947355697084973,-7.565453724046755,8.44211549829626,3.3596102893217505,0.1223290599361694,0.1947355697084973,7.565453724046755,8.44211549829626,5.0,0.0,0.3999999999999999,4.0,40.0,False,False,False,False,True,10
B-L,1,1,M0_prior,51.64038971067825,0.37767094006383,203.5578845017037,2.0052644302915024,1.565453724046754,50.0,0.0,2.0,0.0,200.0,-1.6403897106782497,-0.3776709400638248,-0.0052644302915023,-1.5654537240467483,-3.5578845017037395,1.6403897106782497,0.3776709400638248,0.0052644302915023,1.5654537240467483,3.5578845017037395,15.0,10.0,2.0,30.0,100.0,True,True,True,True,True,61659
B-L,1,1,M1_RC2,51.64038971067825,0.37767094006383,203.5578845017037,2.0052644302915024,1.565453724046754,53.23625,0.4545,2.729125,-5.291250000000001,,1.5958602893217488,0.0768290599361799,0.7238605697084974,-6.856703724046756,,1.5958602893217488,0.0768290599361799,0.7238605697084974,6.856703724046756,,15.0,0.0,1.6,8.000000000000002,,True,False,True,False,True,846
B-L,1,1,M2_RC2_RC3,51.64038971067825,0.37767094006383,203.5578845017037,2.0052644302915024,1.565453724046754,46.1,0.5,1.52,-11.28,192.0,-5.540389710678248,0.1223290599361694,-0.4852644302915023,-12.84545372404676,-11.55788450170374,5.540389710678248,0.1223290599361694,0.4852644302915023,12.84545372404676,11.55788450170374,3.0,0.0,0.5999999999999999,6.000000000000001,40.0,False,False,False,False,True,22
B-L,1,2,M0_prior,51.64038971067825,0.37767094006383,203.5578845017037,2.0052644302915024,1.565453724046754,50.0,0.0,2.0,0.0,200.0,-1.6403897106782497,-0.3776709400638248,-0.0052644302915023,-1.5654537240467483,-3.5578845017037395,1.6403897106782497,0.3776709400638248,0.0052644302915023,1.5654537240467483,3.5578845017037395,15.0,10.0,2.0,30.0,100.0,True,True,True,True,True,61659
B-L,1,2,M1_RC2,51.64038971067825,0.37767094006383,203.5578845017037,2.0052644302915024,1.565453724046754,57.48625,0.4545,2.3291249999999994,-3.29125,,5.845860289321749,0.0768290599361799,0.3238605697084971,-4.856703724046754,,5.845860289321749,0.0768290599361799,0.3238605697084971,4.856703724046754,,15.0,0.0,1.6,10.000000000000002,,True,False,True,False,True,1048
B-L,1,2,M2_RC2_RC3,51.64038971067825,0.37767094006383,203.5578845017037,2.0052644302915024,1.565453724046754,54.0,0.5,2.2,-6.000000000000001,168.8,2.3596102893217505,0.1223290599361694,0.1947355697084973,-7.565453724046755,-34.75788450170373,2.3596102893217505,0.1223290599361694,0.1947355697084973,7.565453724046755,34.75788450170373,14.5,0.0,0.5999999999999999,8.000000000000002,40.0,True,False,True,False,True,38
B-L,1,3,M0_prior,51.64038971067825,0.37767094006383,203.5578845017037,2.0052644302915024,1.565453724046754,50.0,0.0,2.0,0.0,200.0,-1.6403897106782497,-0.3776709400638248,-0.0052644302915023,-1.5654537240467483,-3.5578845017037395,1.6403897106782497,0.3776709400638248,0.0052644302915023,1.5654537240467483,3.5578845017037395,15.0,10.0,2.0,30.0,100.0,True,True,True,True,True,61659
B-L,1,3,M1_RC2,51.64038971067825,0.37767094006383,203.5578845017037,2.0052644302915024,1.565453724046754,57.48625,0.4545,2.529125,-3.29125,,5.845860289321749,0.0768290599361799,0.5238605697084973,-4.856703724046754,,5.845860289321749,0.0768290599361799,0.5238605697084973,4.856703724046754,,15.0,0.0,1.6,10.000000000000002,,True,False,True,False,True,1050
B-L,1,3,M2_RC2_RC3,51.64038971067825,0.37767094006383,203.5578845017037,2.0052644302915024,1.565453724046754,49.5,0.5,2.8,-4.0,168.8,-2.140389710678249,0.1223290599361694,0.7947355697084975,-5.565453724046754,-34.75788450170373,2.140389710678249,0.1223290599361694,0.7947355697084975,5.565453724046754,34.75788450170373,1.5,0.0,0.0,0.0,20.0,False,False,False,False,False,2
B-L,1,4,M0_prior,51.64038971067825,0.37767094006383,203.5578845017037,2.0052644302915024,1.565453724046754,50.0,0.0,2.0,0.0,200.0,-1.6403897106782497,-0.3776709400638248,-0.0052644302915023,-1.5654537240467483,-3.5578845017037395,1.6403897106782497,0.3776709400638248,0.0052644302915023,1.5654537240467483,3.5578845017037395,15.0,10.0,2.0,30.0,100.0,True,True,True,True,True,61659
B-L,1,4,M1_RC2,51.64038971067825,0.37767094006383,203.5578845017037,2.0052644302915024,1.565453724046754,58.73625,0.4545,2.729125,-3.29125,,7.095860289321749,0.0768290599361799,0.7238605697084974,-4.856703724046754,,7.095860289321749,0.0768290599361799,0.7238605697084974,4.856703724046754,,15.0,0.0,1.6,10.000000000000002,,True,False,True,False,True,1046
B-L,1,4,M2_RC2_RC3,51.64038971067825,0.37767094006383,203.5578845017037,2.0052644302915024,1.565453724046754,56.0,0.38,1.848,4.0,212.0,4.359610289321751,0.0023290599361769,-0.1572644302915025,2.434546275953257,8.44211549829626,4.359610289321751,0.0023290599361769,0.1572644302915025,2.434546275953257,8.44211549829626,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,1
B-L,1,5,M0_prior,51.64038971067825,0.37767094006383,203.5578845017037,2.0052644302915024,1.565453724046754,50.0,0.0,2.0,0.0,200.0,-1.6403897106782497,-0.3776709400638248,-0.0052644302915023,-1.5654537240467483,-3.5578845017037395,1.6403897106782497,0.3776709400638248,0.0052644302915023,1.5654537240467483,3.5578845017037395,15.0,10.0,2.0,30.0,100.0,True,True,True,True,True,61659
B-L,1,5,M1_RC2,51.64038971067825,0.37767094006383,203.5578845017037,2.0052644302915024,1.565453724046754,52.48625,0.4545,2.729125,-3.29125,,0.8458602893217488,0.0768290599361799,0.7238605697084974,-4.856703724046754,,0.8458602893217488,0.0768290599361799,0.7238605697084974,4.856703724046754,,15.0,0.0,1.6,10.000000000000002,,True,False,True,False,True,1021
B-L,1,5,M2_RC2_RC3,51.64038971067825,0.37767094006383,203.5578845017037,2.0052644302915024,1.565453724046754,59.6,0.38,1.568,-8.319999999999999,212.0,7.959610289321752,0.0023290599361769,-0.4372644302915023,-9.885453724046766,8.44211549829626,7.959610289321752,0.0023290599361769,0.4372644302915023,9.885453724046766,8.44211549829626,13.0,0.0,1.6,10.000000000000002,40.0,True,False,True,False,True,105
B-L,1,6,M0_prior,51.64038971067825,0.37767094006383,203.5578845017037,2.0052644302915024,1.565453724046754,50.0,0.0,2.0,0.0,200.0,-1.6403897106782497,-0.3776709400638248,-0.0052644302915023,-1.5654537240467483,-3.5578845017037395,1.6403897106782497,0.3776709400638248,0.0052644302915023,1.5654537240467483,3.5578845017037395,15.0,10.0,2.0,30.0,100.0,True,True,True,True,True,61659
B-L,1,6,M1_RC2,51.64038971067825,0.37767094006383,203.5578845017037,2.0052644302915024,1.565453724046754,45.98625,0.4545,2.729125,-3.29125,,-5.654139710678251,0.0768290599361799,0.7238605697084974,-4.856703724046754,,5.654139710678251,0.0768290599361799,0.7238605697084974,4.856703724046754,,15.0,0.0,1.6,10.000000000000002,,True,False,True,False,True,951
B-L,1,6,M2_RC2_RC3,51.64038971067825,0.37767094006383,203.5578845017037,2.0052644302915024,1.565453724046754,45.0,0.5,2.848,-3.68,168.8,-6.6403897106782495,0.1223290599361694,0.8427355697084975,-5.245453724046748,-34.75788450170373,6.6403897106782495,0.1223290599361694,0.8427355697084975,5.245453724046748,34.75788450170373,11.0,0.0,1.6,10.000000000000002,40.0,True,False,True,True,True,20
B-L,1,7,M0_prior,51.64038971067825,0.37767094006383,203.5578845017037,2.0052644302915024,1.565453724046754,50.0,0.0,2.0,0.0,200.0,-1.6403897106782497,-0.3776709400638248,-0.0052644302915023,-1.5654537240467483,-3.5578845017037395,1.6403897106782497,0.3776709400638248,0.0052644302915023,1.5654537240467483,3.5578845017037395,15.0,10.0,2.0,30.0,100.0,True,True,True,True,True,61659
B-L,1,7,M1_RC2,51.64038971067825,0.37767094006383,203.5578845017037,2.0052644302915024,1.565453724046754,58.48625,0.4545,2.529125,-3.29125,,6.845860289321749,0.0768290599361799,0.5238605697084973,-4.856703724046754,,6.845860289321749,0.0768290599361799,0.5238605697084973,4.856703724046754,,15.0,0.0,1.6,10.000000000000002,,True,False,True,False,True,1050
B-L,1,7,M2_RC2_RC3,51.64038971067825,0.37767094006383,203.5578845017037,2.0052644302915024,1.565453724046754,52.84,0.38,2.152,2.48,168.8,1.199610289321754,0.0023290599361769,0.1467355697084973,0.91454627595325,-34.75788450170373,1.199610289321754,0.0023290599361769,0.1467355697084973,0.91454627595325,34.75788450170373,3.5,0.0,0.1999999999999997,0.0,40.0,True,False,False,False,True,9
B-L,1,8,M0_prior,51.64038971067825,0.37767094006383,203.5578845017037,2.0052644302915024,1.565453724046754,50.0,0.0,2.0,0.0,200.0,-1.6403897106782497,-0.3776709400638248,-0.0052644302915023,-1.5654537240467483,-3.5578845017037395,1.6403897106782497,0.3776709400638248,0.0052644302915023,1.5654537240467483,3.5578845017037395,15.0,10.0,2.0,30.0,100.0,True,True,True,True,True,61659
B-L,1,8,M1_RC2,51.64038971067825,0.37767094006383,203.5578845017037,2.0052644302915024,1.565453724046754,58.48625,0.4545,2.529125,-5.291250000000001,,6.845860289321749,0.0768290599361799,0.5238605697084973,-6.856703724046756,,6.845860289321749,0.0768290599361799,0.5238605697084973,6.856703724046756,,15.0,0.0,1.6,8.000000000000002,,True,False,True,False,True,926
B-L,1,8,M2_RC2_RC3,51.64038971067825,0.37767094006383,203.5578845017037,2.0052644302915024,1.565453724046754,59.5,0.5,2.2,-8.0,212.0,7.8596102893217505,0.1223290599361694,0.1947355697084973,-9.56545372404676,8.44211549829626,7.8596102893217505,0.1223290599361694,0.1947355697084973,9.56545372404676,8.44211549829626,0.5,0.0,0.0,0.0,0.0,False,False,False,False,False,2
B-L,1,9,M0_prior,51.64038971067825,0.37767094006383,203.5578845017037,2.0052644302915024,1.565453724046754,50.0,0.0,2.0,0.0,200.0,-1.6403897106782497,-0.3776709400638248,-0.0052644302915023,-1.5654537240467483,-3.5578845017037395,1.6403897106782497,0.3776709400638248,0.0052644302915023,1.5654537240467483,3.5578845017037395,15.0,10.0,2.0,30.0,100.0,True,True,True,True,True,61659
B-L,1,9,M1_RC2,51.64038971067825,0.37767094006383,203.5578845017037,2.0052644302915024,1.565453724046754,50.98625,0.4545,2.729125,-3.29125,,-0.6541397106782512,0.0768290599361799,0.7238605697084974,-4.856703724046754,,0.6541397106782512,0.0768290599361799,0.7238605697084974,4.856703724046754,,15.0,0.0,1.6,10.000000000000002,,True,False,True,False,True,1006
B-L,1,9,M2_RC2_RC3,51.64038971067825,0.37767094006383,203.5578845017037,2.0052644302915024,1.565453724046754,59.24,0.32,1.872,6.000000000000001,168.8,7.599610289321752,-0.0576709400638193,-0.1332644302915024,4.434546275953235,-34.75788450170373,7.599610289321752,0.0576709400638193,0.1332644302915024,4.434546275953235,34.75788450170373,2.5,0.0,0.0,4.0,20.0,False,False,False,False,False,8
B-L,1,10,M0_prior,51.64038971067825,0.37767094006383,203.5578845017037,2.0052644302915024,1.565453724046754,50.0,0.0,2.0,0.0,200.0,-1.6403897106782497,-0.3776709400638248,-0.0052644302915023,-1.5654537240467483,-3.5578845017037395,1.6403897106782497,0.3776709400638248,0.0052644302915023,1.5654537240467483,3.5578845017037395,15.0,10.0,2.0,30.0,100.0,True,True,True,True,True,61659
B-L,1,10,M1_RC2,51.64038971067825,0.37767094006383,203.5578845017037,2.0052644302915024,1.565453724046754,49.89875,0.4755,2.781625,-3.8162500000000006,,-1.7416397106782495,0.0978290599361633,0.7763605697084976,-5.381703724046747,,1.7416397106782495,0.0978290599361633,0.7763605697084976,5.381703724046747,,15.0,0.0,1.6,10.000000000000002,,True,False,True,False,True,993
B-L,1,10,M2_RC2_RC3,51.64038971067825,0.37767094006383,203.5578845017037,2.0052644302915024,1.565453724046754,51.6,0.5,2.848,-3.28,212.0,-0.040389710678248,0.1223290599361694,0.8427355697084975,-4.845453724046748,8.44211549829626,0.040389710678248,0.1223290599361694,0.8427355697084975,4.845453724046748,8.44211549829626,8.5,0.0,1.0,6.000000000000001,40.0,True,False,True,False,True,201
B-L,1,11,M0_prior,51.64038971067825,0.37767094006383,203.5578845017037,2.0052644302915024,1.565453724046754,50.0,0.0,2.0,0.0,200.0,-1.6403897106782497,-0.3776709400638248,-0.0052644302915023,-1.5654537240467483,-3.5578845017037395,1.6403897106782497,0.3776709400638248,0.0052644302915023,1.5654537240467483,3.5578845017037395,15.0,10.0,2.0,30.0,100.0,True,True,True,True,True,61659
B-L,1,11,M1_RC2,51.64038971067825,0.37767094006383,203.5578845017037,2.0052644302915024,1.565453724046754,47.23625,0.4545,2.729125,-3.29125,,-4.404139710678251,0.0768290599361799,0.7238605697084974,-4.856703724046754,,4.404139710678251,0.0768290599361799,0.7238605697084974,4.856703724046754,,15.0,0.0,1.6,10.000000000000002,,True,False,True,False,True,963
B-L,1,11,M2_RC2_RC3,51.64038971067825,0.37767094006383,203.5578845017037,2.0052644302915024,1.565453724046754,55.6,0.5,1.52,-12.000000000000002,192.0,3.959610289321752,0.1223290599361694,-0.4852644302915023,-13.565453724046764,-11.55788450170374,3.959610289321752,0.1223290599361694,0.4852644302915023,13.565453724046764,11.55788450170374,10.0,0.0,1.3999999999999997,8.000000000000002,40.0,True,False,True,False,True,6
B-L,1,12,M0_prior,51.64038971067825,0.37767094006383,203.5578845017037,2.0052644302915024,1.565453724046754,50.0,0.0,2.0,0.0,200.0,-1.6403897106782497,-0.3776709400638248,-0.0052644302915023,-1.5654537240467483,-3.5578845017037395,1.6403897106782497,0.3776709400638248,0.0052644302915023,1.5654537240467483,3.5578845017037395,15.0,10.0,2.0,30.0,100.0,True,True,True,True,True,61659
B-L,1,12,M1_RC2,51.64038971067825,0.37767094006383,203.5578845017037,2.0052644302915024,1.565453724046754,58.48625,0.4545,2.529125,-5.291250000000001,,6.845860289321749,0.0768290599361799,0.5238605697084973,-6.856703724046756,,6.845860289321749,0.0768290599361799,0.5238605697084973,6.856703724046756,,15.0,0.0,1.6,8.000000000000002,,True,False,True,False,True,926
B-L,1,12,M2_RC2_RC3,51.64038971067825,0.37767094006383,203.5578845017037,2.0052644302915024,1.565453724046754,45.0,0.38,2.848,0.48,168.8,-6.6403897106782495,0.0023290599361769,0.8427355697084975,-1.085453724046753,-34.75788450170373,6.6403897106782495,0.0023290599361769,0.8427355697084975,1.085453724046753,34.75788450170373,0.0,0.0,0.6000000000000001,0.0,0.0,False,False,False,False,False,4
B-L,1,13,M0_prior,51.64038971067825,0.37767094006383,203.5578845017037,2.0052644302915024,1.565453724046754,50.0,0.0,2.0,0.0,200.0,-1.6403897106782497,-0.3776709400638248,-0.0052644302915023,-1.5654537240467483,-3.5578845017037395,1.6403897106782497,0.3776709400638248,0.0052644302915023,1.5654537240467483,3.5578845017037395,15.0,10.0,2.0,30.0,100.0,True,True,True,True,True,61659
B-L,1,13,M1_RC2,51.64038971067825,0.37767094006383,203.5578845017037,2.0052644302915024,1.565453724046754,56.98625,0.4545,2.529125,-5.291250000000001,,5.345860289321749,0.0768290599361799,0.5238605697084973,-6.856703724046756,,5.345860289321749,0.0768290599361799,0.5238605697084973,6.856703724046756,,15.0,0.0,1.6,8.000000000000002,,True,False,True,False,True,921
B-L,1,13,M2_RC2_RC3,51.64038971067825,0.37767094006383,203.5578845017037,2.0052644302915024,1.565453724046754,51.1,0.5,1.7199999999999998,-7.52,212.0,-0.540389710678248,0.1223290599361694,-0.2852644302915026,-9.085453724046763,8.44211549829626,0.540389710678248,0.1223290599361694,0.2852644302915026,9.085453724046763,8.44211549829626,5.5,0.0,0.5999999999999999,8.000000000000002,40.0,True,False,False,False,True,112
B-L,1,14,M0_prior,51.64038971067825,0.37767094006383,203.5578845017037,2.0052644302915024,1.565453724046754,50.0,0.0,2.0,0.0,200.0,-1.6403897106782497,-0.3776709400638248,-0.0052644302915023,-1.5654537240467483,-3.5578845017037395,1.6403897106782497,0.3776709400638248,0.0052644302915023,1.5654537240467483,3.5578845017037395,15.0,10.0,2.0,30.0,100.0,True,True,True,True,True,61659
B-L,1,14,M1_RC2,51.64038971067825,0.37767094006383,203.5578845017037,2.0052644302915024,1.565453724046754,48.48625,0.4545,2.729125,-3.29125,,-3.154139710678251,0.0768290599361799,0.7238605697084974,-4.856703724046754,,3.154139710678251,0.0768290599361799,0.7238605697084974,4.856703724046754,,15.0,0.0,1.6,10.000000000000002,,True,False,True,False,True,978
B-L,1,14,M2_RC2_RC3,51.64038971067825,0.37767094006383,203.5578845017037,2.0052644302915024,1.565453724046754,59.44,0.38,1.7999999999999998,4.48,168.8,7.799610289321748,0.0023290599361769,-0.2052644302915025,2.9145462759532528,-34.75788450170373,7.799610289321748,0.0023290599361769,0.2052644302915025,2.9145462759532528,34.75788450170373,15.0,0.0,1.6,10.000000000000002,40.0,True,False,True,True,True,10
B-L,1,15,M0_prior,51.64038971067825,0.37767094006383,203.5578845017037,2.0052644302915024,1.565453724046754,50.0,0.0,2.0,0.0,200.0,-1.6403897106782497,-0.3776709400638248,-0.0052644302915023,-1.5654537240467483,-3.5578845017037395,1.6403897106782497,0.3776709400638248,0.0052644302915023,1.5654537240467483,3.5578845017037395,15.0,10.0,2.0,30.0,100.0,True,True,True,True,True,61659
B-L,1,15,M1_RC2,51.64038971067825,0.37767094006383,203.5578845017037,2.0052644302915024,1.565453724046754,56.48625,0.4545,2.729125,-3.29125,,4.845860289321749,0.0768290599361799,0.7238605697084974,-4.856703724046754,,4.845860289321749,0.0768290599361799,0.7238605697084974,4.856703724046754,,15.0,0.0,1.6,10.000000000000002,,True,False,True,False,True,1044
B-L,1,15,M2_RC2_RC3,51.64038971067825,0.37767094006383,203.5578845017037,2.0052644302915024,1.565453724046754,49.0,0.5,1.2,6.000000000000001,168.8,-2.640389710678249,0.1223290599361694,-0.8052644302915024,4.434546275953235,-34.75788450170373,2.640389710678249,0.1223290599361694,0.8052644302915024,4.434546275953235,34.75788450170373,0.0,0.0,0.1999999999999999,2.0000000000000004,0.0,False,False,False,False,False,2
B-L,1,16,M0_prior,51.64038971067825,0.37767094006383,203.5578845017037,2.0052644302915024,1.565453724046754,50.0,0.0,2.0,0.0,200.0,-1.6403897106782497,-0.3776709400638248,-0.0052644302915023,-1.5654537240467483,-3.5578845017037395,1.6403897106782497,0.3776709400638248,0.0052644302915023,1.5654537240467483,3.5578845017037395,15.0,10.0,2.0,30.0,100.0,True,True,True,True,True,61659
B-L,1,16,M1_RC2,51.64038971067825,0.37767094006383,203.5578845017037,2.0052644302915024,1.565453724046754,47.56125,0.4755,2.781625,-3.8162500000000006,,-4.079139710678248,0.0978290599361633,0.7763605697084976,-5.381703724046747,,4.079139710678248,0.0978290599361633,0.7763605697084976,5.381703724046747,,15.0,0.0,1.6,10.000000000000002,,True,False,True,False,True,969
B-L,1,16,M2_RC2_RC3,51.64038971067825,0.37767094006383,203.5578845017037,2.0052644302915024,1.565453724046754,50.84,0.5,2.4479999999999995,-4.48,192.0,-0.800389710678246,0.1223290599361694,0.4427355697084971,-6.04545372404675,-11.55788450170374,0.800389710678246,0.1223290599361694,0.4427355697084971,6.04545372404675,11.55788450170374,12.5,0.0,1.2,16.0,40.0,True,False,True,True,True,33
B-L,1,17,M0_prior,51.64038971067825,0.37767094006383,203.5578845017037,2.0052644302915024,1.565453724046754,50.0,0.0,2.0,0.0,200.0,-1.6403897106782497,-0.3776709400638248,-0.0052644302915023,-1.5654537240467483,-3.5578845017037395,1.6403897106782497,0.3776709400638248,0.0052644302915023,1.5654537240467483,3.5578845017037395,15.0,10.0,2.0,30.0,100.0,True,True,True,True,True,61659
B-L,1,17,M1_RC2,51.64038971067825,0.37767094006383,203.5578845017037,2.0052644302915024,1.565453724046754,48.48625,0.4545,2.729125,-3.29125,,-3.154139710678251,0.0768290599361799,0.7238605697084974,-4.856703724046754,,3.154139710678251,0.0768290599361799,0.7238605697084974,4.856703724046754,,15.0,0.0,1.6,10.000000000000002,,True,False,True,False,True,977
B-L,1,17,M2_RC2_RC3,51.64038971067825,0.37767094006383,203.5578845017037,2.0052644302915024,1.565453724046754,46.34,0.5,2.3999999999999995,-5.5200000000000005,168.8,-5.300389710678246,0.1223290599361694,0.3947355697084971,-7.085453724046761,-34.75788450170373,5.300389710678246,0.1223290599361694,0.3947355697084971,7.085453724046761,34.75788450170373,7.0,0.0,0.9999999999999998,4.0,40.0,True,False,True,False,True,16
