f_hz,mode_id,class,k_r,k2,kr_max_allowed,phi_180,phi_190,phi_200,phi_210,phi_220,A_norm_zs200,effective_0p1,effective_0p2,residual,n_z
201.0,31,NUMERICAL_EIGENPAIR+PROPAGATING_MODE,0.837900342344587,0.7020769837011761,0.8419468311620646,-2.136996839035388e-05,-3.5545654447477594e-05,-5.838581536740689e-05,-9.467829150563508e-05,-0.0001515275274219529,1.3840016257429155e-06,False,False,1.8492486895859732e-14,4001
201.0,32,NUMERICAL_EIGENPAIR+PROPAGATING_MODE,0.8377754464495499,0.7018676986737428,0.8419468311620646,-5.0173078178783274e-05,-8.176297935309692e-05,-0.0001315106228900829,-0.00020871392749937485,-0.00032672826200832387,7.021721022331638e-06,False,False,1.891160963066069e-14,4001
201.0,33,NUMERICAL_EIGENPAIR+PROPAGATING_MODE,0.8376507596541245,0.7016587951491318,0.8419468311620646,0.00011314053922799937,0.00018049368909643066,0.0002840382973945995,0.0004407700263204503,0.0006742237421925789,3.275485660568905e-05,False,False,1.891228879717441e-14,4001
201.0,34,NUMERICAL_EIGENPAIR+PROPAGATING_MODE,0.8375262810736446,0.7014502714890495,0.8419468311620646,-0.00024487001363606727,-0.00038207446652493656,-0.0005876944981184498,-0.000890783131972409,-0.001329898973493805,0.00014022490389100286,False,False,1.8149200137006704e-14,4001
201.0,35,NUMERICAL_EIGENPAIR+PROPAGATING_MODE,0.8374020098269925,0.7012421260622865,0.8419468311620646,0.0005081978947380906,0.0007747677075446144,0.0011635390336444443,0.0017205095869620064,0.0025036589510787073,0.000549646941515458,False,False,1.8643012779626572e-14,4001
201.0,36,NUMERICAL_EIGENPAIR+PROPAGATING_MODE,0.8372779450366038,0.7010343572447181,0.8419468311620646,0.0010102447990907348,0.0015030841214358685,0.0022010987606557965,0.0031706863880779034,0.004490092034203754,0.001966984599555996,False,False,1.8871865035403593e-14,4001
201.0,37,NUMERICAL_EIGENPAIR+PROPAGATING_MODE,0.8371540858284767,0.7008269634193126,0.8419468311620646,-0.0019209706500909842,-0.0027855071769085117,-0.003971468688908262,-0.005563774745635081,-0.007652983769962533,0.006403599867298566,False,False,1.828978097012139e-14,4001
201.0,38,NUMERICAL_EIGENPAIR+PROPAGATING_MODE,0.8370304313321575,0.7006199429760976,0.8419468311620646,-0.00348802436020241,-0.004921440605672152,-0.006819409258208534,-0.009272233337476855,-0.012359327179107083,0.0188805834519741,False,False,1.8825734575330103e-14,4001
201.0,39,NUMERICAL_EIGENPAIR+PROPAGATING_MODE,0.8369069806806996,0.7004132943120849,0.8419468311620646,-0.006035177448633835,-0.00826977816987926,-0.011112273415459934,-0.014627344441788176,-0.018838879837754598,0.050133466867052404,False,False,1.8851780063199198e-14,4001
201.0,40,NUMERICAL_EIGENPAIR+PROPAGATING_MODE,0.8367837330103267,0.7002070158306978,0.8419468311620646,0.009924472362654698,0.01317570096594257,0.01712175506868371,0.021749264243977624,0.026962634470182236,0.11901959311428627,True,False,1.806478182139985e-14,4001
201.0,41,NUMERICAL_EIGENPAIR+PROPAGATING_MODE,0.836660687458736,0.7000011059389247,0.8419468311620646,-0.015458686900857664,-0.019824625289943127,-0.02482646994302085,-0.030304746200165156,-0.03597626356958653,0.25023718448631127,True,True,1.815445062647492e-14,4001
201.0,42,NUMERICAL_EIGENPAIR+PROPAGATING_MODE,0.836537843157146,0.6997955630340098,0.8419468311620646,0.022708249847435323,0.028021547362613666,0.03365801950432012,0.039250651168937514,0.04429125167789432,0.45993770795455935,True,True,1.796972142574674e-14,4001
201.0,43,NUMERICAL_EIGENPAIR+PROPAGATING_MODE,0.8364151991956059,0.6995903854454251,0.8419468311620646,0.03127398695186889,0.036937344564235836,0.04227224017605514,0.046690912610447874,0.04950438737103374,0.7254916661989105,True,True,1.6907170200248203e-14,4001
201.0,44,NUMERICAL_EIGENPAIR+PROPAGATING_MODE,0.8362927544849487,0.6993855712040226,0.8419468311620646,-0.040048181032068905,-0.04492751138811342,-0.04849519700716211,-0.05003011454320604,-0.048835632853653214,0.9548152724585961,True,True,1.6699849394750193e-14,4001
201.0,45,NUMERICAL_EIGENPAIR+PROPAGATING_MODE,0.8361705072559872,0.6991811172047349,0.8419468311620646,0.04710183614482342,0.04958957089162827,0.04962940281851859,0.04659159968286037,0.040079965071754084,1.0,True,True,1.6193293419812524e-14,4001
201.0,46,NUMERICAL_EIGENPAIR+PROPAGATING_MODE,0.8360484534198427,0.6989770164657109,0.8419468311620646,0.049873980172096335,0.048234949024434065,0.043249681552589736,0.03472172428464122,0.02292016907964996,0.7594299652113512,True,True,1.7464489414550762e-14,4001
201.0,47,NUMERICAL_EIGENPAIR+PROPAGATING_MODE,0.8359265817856842,0.6987732501358983,0.8419468311620646,-0.04581615323051035,-0.03884991143798111,-0.02842010046086785,-0.015107831412632531,-8.93328014314639e-05,0.32792393641815576,True,True,1.8393247488974697e-14,4001
201.0,48,NUMERICAL_EIGENPAIR+PROPAGATING_MODE,0.8358048618971816,0.6985697671709667,0.8419468311620646,-0.03349549537939971,-0.021372061415366458,-0.006933647743778831,0.008321023368402047,0.02242238190888736,0.01951845551434102,False,False,1.720991065366755e-14,4001
201.0,49,NUMERICAL_EIGENPAIR+PROPAGATING_MODE,0.8356832180032888,0.6983664408523323,0.8419468311620646,0.01385891352876164,-0.0012504773619333122,-0.01616575403645547,-0.028753381199324992,-0.0368707714946596,0.1060996214685881,True,False,1.7576222114818523e-14,4001
201.0,50,NUMERICAL_EIGENPAIR+PROPAGATING_MODE,0.8355614852148578,0.6981629955744592,0.8419468311620646,0.009027049163411384,0.023056965908924813,0.03361464937990285,0.03870982117327198,0.037046699817415096,0.45875316387409026,True,True,1.6908976208375398e-14,4001
201.0,51,NUMERICAL_EIGENPAIR+PROPAGATING_MODE,0.8354393596876744,0.6979589237153513,0.8419468311620646,-0.028656737309364314,-0.036859988872091146,-0.038811113340677626,-0.03370839895393811,-0.022074675084840692,0.6115530034419402,True,True,1.800652152090728e-14,4001
201.0,52,NUMERICAL_EIGENPAIR+PROPAGATING_MODE,0.835316382036455,0.6977534580984729,0.8419468311620646,0.038576518744239355,0.037558345281426625,0.029441634312641244,0.015409370534757138,-0.0018890748489184957,0.35192144271458214,True,True,1.8560279684069287e-14,4001
