span,zs,snr,p,omega,k_if_mapped,P_ar,P_ar_db
insufficient_1990m,50.0,R1_20dB,7,-0.5767767762450009,,0.025527040799493268,-40.308698729203265
insufficient_1990m,50.0,R1_20dB,7,-0.5706408530934586,,0.025643253386910436,-40.26924570434254
insufficient_1990m,50.0,R1_20dB,7,-0.5645049299419158,,0.025757295607415957,-40.230702934424514
insufficient_1990m,50.0,R1_20dB,7,-0.5583690067903735,,0.02586888152850638,-40.19315514146957
insufficient_1990m,50.0,R1_20dB,7,-0.5522330836388307,,0.02597772304748485,-40.156686531098245
insufficient_1990m,50.0,R1_20dB,7,-0.5460971604872884,,0.026083531243745052,-40.121380444319655
insufficient_1990m,50.0,R1_20dB,7,-0.5399612373357456,,0.0261860178331885,-40.087318993177384
insufficient_1990m,50.0,R1_20dB,7,-0.5338253141842033,,0.026284896715684465,-40.05458268259772
insufficient_1990m,50.0,R1_20dB,7,-0.5276893910326605,,0.026379885604137444,-40.02325002117617
insufficient_1990m,50.0,R1_20dB,7,-0.5215534678811178,,0.026470707721389104,-39.9933971240163
insufficient_1990m,50.0,R1_20dB,7,-0.5154175447295755,,0.026557093548917634,-39.96509731108816
insufficient_1990m,50.0,R1_20dB,7,-0.5092816215780327,,0.026638782609173753,-39.93842070489221
insufficient_1990m,50.0,R1_20dB,7,-0.5031456984264904,,0.026715525261486055,-39.913433831486486
insufficient_1990m,50.0,R1_20dB,7,-0.4970097752749476,,0.026787084489850167,-39.89019922914935
insufficient_1990m,50.0,R1_20dB,7,-0.4908738521234053,,0.02685323765965777,-39.86877506909788
insufficient_1990m,50.0,R1_20dB,7,-0.4847379289718625,,0.026913778219589207,-39.849214792752946
insufficient_1990m,50.0,R1_20dB,7,-0.4786020058203202,,0.026968517324541426,-39.83156677002984
insufficient_1990m,50.0,R1_20dB,7,-0.47246608266877743,,0.027017285355635953,-39.81587398303229
insufficient_1990m,50.0,R1_20dB,7,-0.4663301595172351,,0.027059933314077342,-39.80217373933548
insufficient_1990m,50.0,R1_20dB,7,-0.46019423636569234,,0.027096334066921215,-39.79049741875994
insufficient_1990m,50.0,R1_20dB,7,-0.4540583132141496,,0.027126383424654073,-39.78087025716581
insufficient_1990m,50.0,R1_20dB,7,-0.44792239006260726,,0.027150001032854143,-39.773311170342375
insufficient_1990m,50.0,R1_20dB,7,-0.4417864669110645,,0.027167131063046752,-39.76783262053898
insufficient_1990m,50.0,R1_20dB,7,-0.43565054375952217,,0.027177742691117564,-39.7644405275923
insufficient_1990m,50.0,R1_20dB,7,-0.4295146206079794,,0.027181830355221884,-39.76313422596539
insufficient_1990m,50.0,R1_20dB,7,-0.4233786974564371,,0.02717941378892729,-39.76390646834071
insufficient_1990m,50.0,R1_20dB,7,-0.4172427743048943,,0.027170537829244317,-39.76674347572078
insufficient_1990m,50.0,R1_20dB,7,-0.411106851153352,,0.027155272003123912,-39.771625033301426
insufficient_1990m,50.0,R1_20dB,7,-0.4049709280018092,,0.02713370989981653,-39.778524630714216
insufficient_1990m,50.0,R1_20dB,7,-0.3988350048502669,,0.027105968340092414,-39.78740964460006
insufficient_1990m,50.0,R1_20dB,7,-0.39269908169872414,,0.027072186356611832,-39.798241560893175
insufficient_1990m,50.0,R1_20dB,7,-0.3865631585471814,,0.027032524002628046,-39.81097623367534
insufficient_1990m,50.0,R1_20dB,7,-0.38042723539563905,,0.0269871610086303,-39.825564177016815
insufficient_1990m,50.0,R1_20dB,7,-0.3742913122440963,,0.026936295308442455,-39.84195088585979
insufficient_1990m,50.0,R1_20dB,7,-0.36815538909255396,,0.02688014145765191,-39.86007718172924
insufficient_1990m,50.0,R1_20dB,7,-0.3620194659410112,,0.026818928968042846,-39.87987957887665
insufficient_1990m,50.0,R1_20dB,7,-0.3558835427894689,,0.026752900581957544,-39.90129066637336
insufficient_1990m,50.0,R1_20dB,7,-0.3497476196379261,,0.026682310510234158,-39.92423950167026
insufficient_1990m,50.0,R1_20dB,7,-0.3436116964863838,,0.02660742265661165,-39.94865201122267
insufficient_1990m,50.0,R1_20dB,7,-0.337475773334841,,0.02652850885030751,-39.97445139393698
insufficient_1990m,50.0,R1_20dB,7,-0.3313398501832987,,0.026445847106923725,-40.001558523418375
insufficient_1990m,50.0,R1_20dB,7,-0.32520392703175593,,0.026359719935992197,-40.02989234527889
insufficient_1990m,50.0,R1_20dB,7,-0.31906800388021317,,0.02627041271140465,-40.059370266088266
insufficient_1990m,50.0,R1_20dB,7,-0.31293208072867085,,0.026178212118756164,-40.08990853090839
insufficient_1990m,50.0,R1_20dB,7,-0.3067961575771281,,0.026083404691335688,-40.12142258673195
insufficient_1990m,50.0,R1_20dB,7,-0.30066023442558576,,0.02598627544418553,-40.1538274295391
insufficient_1990m,50.0,R1_20dB,7,-0.294524311274043,,0.025887106613381772,-40.18703793308081
insufficient_1990m,50.0,R1_20dB,7,-0.28838838812250067,,0.025786176505510478,-40.22096915788728
insufficient_1990m,50.0,R1_20dB,7,-0.2822524649709579,,0.025683758460267648,-40.25553663937516
insufficient_1990m,50.0,R1_20dB,7,-0.2761165418194156,,0.025580119927231276,-40.290656654283445
insufficient_1990m,50.0,R1_20dB,7,-0.2699806186678728,,0.025475521656158313,-40.32624646499965
insufficient_1990m,50.0,R1_20dB,7,-0.2638446955163305,,0.02537021699866945,-40.36222454164009
insufficient_1990m,50.0,R1_20dB,7,-0.25770877236478773,,0.025264451317902042,-40.39851076202085
insufficient_1990m,50.0,R1_20dB,7,-0.25157284921324496,,0.025158461501640073,-40.435026589895166
insufficient_1990m,50.0,R1_20dB,7,-0.24543692606170264,,0.025052475573563854,-40.47169523204025
insufficient_1990m,50.0,R1_20dB,7,-0.23930100291015988,,0.02494671239659121,-40.50844177495072
insufficient_1990m,50.0,R1_20dB,7,-0.23316507975861755,,0.02484138146179366,-40.5451933020391
insufficient_1990m,50.0,R1_20dB,7,-0.2270291566070748,,0.024736682756048803,-40.581878992357105
insufficient_1990m,50.0,R1_20dB,7,-0.22089323345553247,,0.024632806701418306,-40.61843020193688
insufficient_1990m,50.0,R1_20dB,7,-0.2147573103039897,,0.024529934159198123,-40.654780528912084
insufficient_1990m,50.0,R1_20dB,7,-0.20862138715244738,,0.024428236491658897,-40.69086586361546
insufficient_1990m,50.0,R1_20dB,7,-0.2024854640009046,,0.02432787567465884,-40.726624424867225
insufficient_1990m,50.0,R1_20dB,7,-0.1963495408493623,,0.024229004454553407,-40.761996783667826
insufficient_1990m,50.0,R1_20dB,7,-0.19021361769781953,,0.024131766543127778,-40.796925875493464
insufficient_1990m,50.0,R1_20dB,7,-0.18407769454627676,,0.0240362968446273,-40.8313570023642
insufficient_1990m,50.0,R1_20dB,7,-0.17794177139473444,,0.023942721709340493,-40.865237825816756
insufficient_1990m,50.0,R1_20dB,7,-0.17180584824319167,,0.023851159208591734,-40.89851835186699
insufficient_1990m,50.0,R1_20dB,7,-0.16566992509164935,,0.023761719426411664,-40.93115090899485
insufficient_1990m,50.0,R1_20dB,7,-0.15953400194010658,,0.023674504763567805,-40.96309012012704
insufficient_1990m,50.0,R1_20dB,7,-0.15339807878856426,,0.023589610250046043,-40.99429286953253
insufficient_1990m,50.0,R1_20dB,7,-0.1472621556370215,,0.023507123862470992,-41.02471826548439
insufficient_1990m,50.0,R1_20dB,7,-0.14112623248547917,,0.023427126843335287,-41.054327599478825
insufficient_1990m,50.0,R1_20dB,7,-0.1349903093339364,,0.02334969401926938,-41.083084302740644
insufficient_1990m,50.0,R1_20dB,7,-0.12885438618239364,,0.023274894115925576,-41.11095390068318
insufficient_1990m,50.0,R1_20dB,7,-0.12271846303085132,,0.02320279006736598,-41.13790396593238
insufficient_1990m,50.0,R1_20dB,7,-0.11658253987930856,,0.023133439318138094,-41.16390407046764
insufficient_1990m,50.0,R1_20dB,7,-0.11044661672776623,,0.02306689411648989,-41.188925737378106
insufficient_1990m,50.0,R1_20dB,7,-0.10431069357622347,,0.023003201797419933,-41.21294239268238
insufficient_1990m,50.0,R1_20dB,7,-0.09817477042468115,,0.02294240505447854,-41.23592931761102
insufficient_1990m,50.0,R1_20dB,7,-0.09203884727313838,,0.022884542199432333,-41.257863601707044
insufficient_1990m,50.0,R1_20dB,7,-0.08590292412159606,,0.022829647409079952,-41.27872409705753
insufficient_1990m,50.0,R1_20dB,7,-0.07976700097005329,,0.022777750958660217,-41.29849137393093
insufficient_1990m,50.0,R1_20dB,7,-0.07363107781851097,,0.022728879441429428,-41.31714767805963
insufficient_1990m,50.0,R1_20dB,7,-0.0674951546669682,,0.02268305597410072,-41.334676889774414
insufficient_1990m,50.0,R1_20dB,7,-0.06135923151542544,,0.022640300387939297,-41.351064485167996
insufficient_1990m,50.0,R1_20dB,7,-0.05522330836388312,,0.02260062940539238,-41.366297499437515
insufficient_1990m,50.0,R1_20dB,7,-0.04908738521234035,,0.022564056802204878,-41.38036449253189
insufficient_1990m,50.0,R1_20dB,7,-0.04295146206079803,,0.022530593555031637,-41.39325551720675
insufficient_1990m,50.0,R1_20dB,7,-0.03681553890925526,,0.022500247974606043,-41.40496208957026
insufficient_1990m,50.0,R1_20dB,7,-0.03067961575771294,,0.022473025824564858,-41.415477162184345
insufficient_1990m,50.0,R1_20dB,7,-0.024543692606170175,,0.02244893042606044,-41.424795099769185
insufficient_1990m,50.0,R1_20dB,7,-0.018407769454627854,,0.0224279627483166,-41.432911657544
insufficient_1990m,50.0,R1_20dB,7,-0.012271846303085088,,0.02241012148530282,-41.439823962222874
insufficient_1990m,50.0,R1_20dB,7,-0.006135923151542766,,0.022395403118716142,-41.44553049567172
insufficient_1990m,50.0,R1_20dB,7,0.0,,0.022383801967469946,-41.45003108122072
insufficient_1990m,50.0,R1_20dB,7,0.006135923151542766,,0.022375310223897108,-41.453326872615236
insufficient_1990m,50.0,R1_20dB,7,0.012271846303085088,,0.02236991797688008,-41.455420345577664
insufficient_1990m,50.0,R1_20dB,7,0.018407769454627854,,0.022367613222125764,-41.456315291942374
insufficient_1990m,50.0,R1_20dB,7,0.024543692606170175,,0.022368381859807048,-41.45601681631622
insufficient_1990m,50.0,R1_20dB,7,0.03067961575771294,,0.022372207679798424,-41.454531335206426
insufficient_1990m,50.0,R1_20dB,7,0.03681553890925526,,0.022379072334739212,-41.451866578548405
insufficient_1990m,50.0,R1_20dB,7,0.04295146206079803,,0.02238895530116666,-41.44803159355518
insufficient_1990m,50.0,R1_20dB,7,0.04908738521234035,,0.022401833828972324,-41.44303675079953
insufficient_1990m,50.0,R1_20dB,7,0.05522330836388312,,0.022417682879450056,-41.436893752428915
insufficient_1990m,50.0,R1_20dB,7,0.06135923151542544,,0.022436475052222963,-41.42961564240112
insufficient_1990m,50.0,R1_20dB,7,0.0674951546669682,,0.02245818050136051,-41.421216818616045
insufficient_1990m,50.0,R1_20dB,7,0.07363107781851097,,0.02248276684102614,-41.411713046805545
insufficient_1990m,50.0,R1_20dB,7,0.07976700097005329,,0.022510199041031916,-41.40112147602851
insufficient_1990m,50.0,R1_20dB,7,0.08590292412159606,,0.022540439312718322,-41.389460655603244
insufficient_1990m,50.0,R1_20dB,7,0.09203884727313838,,0.022573446985627844,-41.376750553291785
insufficient_1990m,50.0,R1_20dB,7,0.09817477042468115,,0.0226091783754983,-41.36301257453343
insufficient_1990m,50.0,R1_20dB,7,0.10431069357622347,,0.02264758664416839,-41.34826958250532
insufficient_1990m,50.0,R1_20dB,7,0.11044661672776623,,0.0226886216520634,-41.3325459187671
insufficient_1990m,50.0,R1_20dB,7,0.11658253987930856,,0.022732229804013602,-41.31586742422555
insufficient_1990m,50.0,R1_20dB,7,0.12271846303085132,,0.02277835388925256,-41.29826146013113
insufficient_1990m,50.0,R1_20dB,7,0.12885438618239364,,0.022826932916547225,-41.27975692879492
insufficient_1990m,50.0,R1_20dB,7,0.1349903093339364,,0.02287790194552621,-41.26038429368842
insufficient_1990m,50.0,R1_20dB,7,0.14112623248547917,,0.022931191915397407,-41.240175598562494
insufficient_1990m,50.0,R1_20dB,7,0.1472621556370215,,0.022986729472380646,-41.21916448519443
insufficient_1990m,50.0,R1_20dB,7,0.15339807878856426,,0.023044436797324888,-41.19738620934414
insufficient_1990m,50.0,R1_20dB,7,0.15953400194010658,,0.023104231435131437,-41.174877654472574
insufficient_1990m,50.0,R1_20dB,7,0.16566992509164935,,0.02316602612776522,-41.151677342746716
insufficient_1990m,50.0,R1_20dB,7,0.17180584824319167,,0.023229728652801495,-41.127825442828296
insufficient_1990m,50.0,R1_20dB,7,0.17794177139473444,,0.02329524166962644,-41.10336377391565
insufficient_1990m,50.0,R1_20dB,7,0.18407769454627676,,0.023362462575582322,-41.07833580548346
insufficient_1990m,50.0,R1_20dB,7,0.19021361769781953,,0.02343128337452111,-41.0527866521405
insufficient_1990m,50.0,R1_20dB,7,0.1963495408493623,,0.023501590560398633,-41.026763063005305
insufficient_1990m,50.0,R1_20dB,7,0.2024854640009046,,0.023573265018704558,-41.0003134049819
insufficient_1990m,50.0,R1_20dB,7,0.20862138715244738,,0.023646181948673642,-40.97348763930434
insufficient_1990m,50.0,R1_20dB,7,0.2147573103039897,,0.023720210809360168,-40.946337290710666
insufficient_1990m,50.0,R1_20dB,7,0.22089323345553247,,0.023795215292771926,-40.91891540860506
insufficient_1990m,50.0,R1_20dB,7,0.2270291566070748,,0.023871053327348457,-40.891276519571505
insufficient_1990m,50.0,R1_20dB,7,0.23316507975861755,,0.023947577115125625,-40.8634765706157
insufficient_1990m,50.0,R1_20dB,7,0.23930100291015988,,0.024024633205945486,-40.835572862533816
insufficient_1990m,50.0,R1_20dB,7,0.24543692606170264,,0.02410206261204406,-40.80762397283904
insufficient_1990m,50.0,R1_20dB,7,0.25157284921324496,,0.024179700966270583,-40.77968966772029
insufficient_1990m,50.0,R1_20dB,7,0.25770877236478773,,0.024257378727055086,-40.75183080256254
insufficient_1990m,50.0,R1_20dB,7,0.2638446955163305,,0.02433492143303976,-40.72410921062644
insufficient_1990m,50.0,R1_20dB,7,0.2699806186678728,,0.024412150010018743,-40.696587579566206
insufficient_1990m,50.0,R1_20dB,7,0.2761165418194156,,0.024488881132484257,-40.66932931556032
insufficient_1990m,50.0,R1_20dB,7,0.2822524649709579,,0.02456492764165237,-40.64239839493824
insufficient_1990m,50.0,R1_20dB,7,0.28838838812250067,,0.024640099021335342,-40.61585920331042
insufficient_1990m,50.0,R1_20dB,7,0.294524311274043,,0.024714201932439193,-40.58977636234463
insufficient_1990m,50.0,R1_20dB,7,0.30066023442558576,,0.024787040806196346,-40.56421454448191
insufficient_1990m,50.0,R1_20dB,7,0.3067961575771281,,0.02485841849549666,-40.53923827604592
insufficient_1990m,50.0,R1_20dB,7,0.31293208072867085,,0.024928136982862822,-40.514911729370375
insufficient_1990m,50.0,R1_20dB,7,0.31906800388021317,,0.024995998142736287,-40.4912985047481
insufficient_1990m,50.0,R1_20dB,7,0.32520392703175593,,0.025061804554808918,-40.46846140318912
insufficient_1990m,50.0,R1_20dB,7,0.3313398501832987,,0.02512536036416857,-40.446462191161494
insufficient_1990m,50.0,R1_20dB,7,0.337475773334841,,0.0251864721830409,-40.42536135867397
insufficient_1990m,50.0,R1_20dB,7,0.3436116964863838,,0.025244950027924526,-40.40521787223986
insufficient_1990m,50.0,R1_20dB,7,0.3497476196379261,,0.02530060828495477,-40.38608892443339
insufficient_1990m,50.0,R1_20dB,7,0.3558835427894689,,0.025353266695416595,-40.36802968190823
insufficient_1990m,50.0,R1_20dB,7,0.3620194659410112,,0.025402751352485344,-40.35109303388922
insufficient_1990m,50.0,R1_20dB,7,0.36815538909255396,,0.02544889569953007,-40.33532934326765
insufficient_1990m,50.0,R1_20dB,7,0.3742913122440963,,0.025491541519693843,-40.3207862025243
insufficient_1990m,50.0,R1_20dB,7,0.38042723539563905,,0.025530539905993643,-40.30750819676825
insufficient_1990m,50.0,R1_20dB,7,0.3865631585471814,,0.025565752200879397,-40.29553667621024
insufficient_1990m,50.0,R1_20dB,7,0.39269908169872414,,0.025597050894078145,-40.2849095403847
insufficient_1990m,50.0,R1_20dB,7,0.3988350048502669,,0.025624320467637948,-40.2756610363912
insufficient_1990m,50.0,R1_20dB,7,0.4049709280018092,,0.025647458177387988,-40.267821573344655
insufficient_1990m,50.0,R1_20dB,7,0.411106851153352,,0.02566637476054972,-40.26141755510209
insufficient_1990m,50.0,R1_20dB,7,0.4172427743048943,,0.02568099505996661,-40.25647123317416
insufficient_1990m,50.0,R1_20dB,7,0.4233786974564371,,0.025691258556358877,-40.25300058153347
insufficient_1990m,50.0,R1_20dB,7,0.4295146206079794,,0.02569711980113884,-40.25101919480174
insufficient_1990m,50.0,R1_20dB,7,0.43565054375952217,,0.025698548743622162,-40.25053621103817
insufficient_1990m,50.0,R1_20dB,7,0.4417864669110645,,0.02569553094791153,-40.251556260066394
insufficient_1990m,50.0,R1_20dB,7,0.44792239006260726,,0.025688067696282305,-40.254079437973694
insufficient_1990m,50.0,R1_20dB,7,0.4540583132141496,,0.025676175977527953,-40.25810130809831
insufficient_1990m,50.0,R1_20dB,7,0.46019423636569234,,0.02565988836038776,-40.26361292849689
insufficient_1990m,50.0,R1_20dB,7,0.4663301595172351,,0.025639252753842035,-40.270600905560265
insufficient_1990m,50.0,R1_20dB,7,0.47246608266877743,,0.025614332057680714,-40.27904747312875
insufficient_1990m,50.0,R1_20dB,7,0.4786020058203202,,0.025585203708291298,-40.28893059615505
insufficient_1990m,50.0,R1_20dB,7,0.4847379289718625,,0.02555195912603724,-40.30022409767909
insufficient_1990m,50.0,R1_20dB,7,0.4908738521234053,,0.025514703071876664,-40.31289780762109
insufficient_1990m,50.0,R1_20dB,7,0.4970097752749476,,0.02547355292197627,-40.32691773167062
insufficient_1990m,50.0,R1_20dB,7,0.5031456984264904,,0.025428637869988256,-40.342246238355145
insufficient_1990m,50.0,R1_20dB,7,0.5092816215780327,,0.025380098067362095,-40.35884226221412
insufficient_1990m,50.0,R1_20dB,7,0.5154175447295755,,0.025328083712552095,-40.37666152088487
insufficient_1990m,50.0,R1_20dB,7,0.5215534678811178,,0.025272754100254164,-40.39565674382766
insufficient_1990m,50.0,R1_20dB,7,0.5276893910326605,,0.02521427664186464,-40.41577791037529
insufficient_1990m,50.0,R1_20dB,7,0.5338253141842033,,0.025152825868212367,-40.436972494790766
insufficient_1990m,50.0,R1_20dB,7,0.5399612373357456,,0.025088582425286374,-40.45918571604812
insufficient_1990m,50.0,R1_20dB,7,0.5460971604872884,,0.025021732073185237,-40.48236079011807
insufficient_1990m,50.0,R1_20dB,7,0.5522330836388307,,0.02495246469787292,-40.50643918263443
insufficient_1990m,50.0,R1_20dB,7,0.5583690067903735,,0.02488097334456361,-40.531360859938516
insufficient_1990m,50.0,R1_20dB,7,0.5645049299419158,,0.024807453280700654,-40.5570645366409
insufficient_1990m,50.0,R1_20dB,7,0.5706408530934586,,0.02473210109556808,-40.583487917999086
insufficient_1990m,50.0,R1_20dB,7,0.5767767762450009,,0.024655113842602435,-40.61056793558208
insufficient_1990m,50.0,R1_20dB,7,0.5829126993965437,,0.024576688229481565,-40.6382409748737
insufficient_1990m,50.0,R1_20dB,7,0.589048622548086,,0.024497019860078247,-40.666443093651814
insufficient_1990m,50.0,R1_20dB,7,0.5951845456996288,,0.024416302531398665,-40.695110230167025
insufficient_1990m,50.0,R1_20dB,7,0.6013204688511715,,0.024334727587697988,-40.72417840032799
insufficient_1990m,50.0,R1_20dB,7,0.6074563920027138,,0.0242524833330883,-40.75358388327928
insufficient_1990m,50.0,R1_20dB,7,0.6135923151542566,,0.0241697545031434,-40.78326339492742
insufficient_1990m,50.0,R1_20dB,7,0.6197282383057989,,0.024086721795265796,-40.81315424913192
insufficient_1990m,50.0,R1_20dB,7,0.6258641614573417,,0.024003561456920255,-40.843194506426215
insufficient_1990m,50.0,R1_20dB,7,0.632000084608884,,0.023920444930259643,-40.87332311027009
insufficient_1990m,50.0,R1_20dB,7,0.6381360077604268,,0.023837538551172165,-40.903480010956834
insufficient_1990m,50.0,R1_20dB,7,0.6442719309119691,,0.023755003300363873,-40.93360627740779
insufficient_1990m,50.0,R1_20dB,7,0.6504078540635119,,0.023672994603754223,-40.96364419718101
